Store ID,Paul Secret pcs sold,Calvin Smart pcs sold,year,Paul Secret marketing spend,Calvin Smart marketing spend
7134,1012,3022,1,0,100000
7135,1202,3565,1,0,100000
7136,885,3000,1,0,100000
7137,959,3298,1,0,100000
7138,1015,3419,1,0,100000
7139,1058,3145,1,0,100000
7140,882,3422,1,0,100000
7141,1005,2913,1,0,100000
7142,1017,3486,1,0,100000
7143,1000,2989,1,0,100000
7144,971,3329,1,0,100000
7145,920,3341,1,0,100000
7146,911,3321,1,0,100000
7147,1017,3284,1,0,100000
7148,1076,3602,1,0,100000
7149,983,3332,1,0,100000
7150,1101,3068,1,0,100000
7151,1116,3102,1,0,100000
7152,936,3359,1,0,100000
7153,905,3203,1,0,100000
7154,917,3248,1,0,100000
7155,1057,3417,1,0,100000
7156,979,2926,1,0,100000
7157,1071,3480,1,0,100000
7158,1121,3225,1,0,100000
7159,941,3228,1,0,100000
7160,1144,3351,1,0,100000
7161,1149,3637,1,0,100000
7162,911,3239,1,0,100000
7163,1061,3454,1,0,100000
7164,959,3077,1,0,100000
7165,924,3258,1,0,100000
7166,913,3489,1,0,100000
7167,995,3247,1,0,100000
7168,929,2700,1,0,100000
7169,870,3036,1,0,100000
7170,1047,3419,1,0,100000
7171,1203,3486,1,0,100000
7172,953,3320,1,0,100000
7173,1057,3205,1,0,100000
7174,1056,2932,1,0,100000
7175,993,3024,1,0,100000
7176,850,2858,1,0,100000
7177,995,3487,1,0,100000
7178,1048,3655,1,0,100000
7179,988,3060,1,0,100000
7180,1006,2987,1,0,100000
7181,830,2970,1,0,100000
7182,1039,3136,1,0,100000
7183,905,3022,1,0,100000
7184,1023,3357,1,0,100000
7185,996,3106,1,0,100000
7186,1098,3401,1,0,100000
7187,1134,3248,1,0,100000
7188,1057,3494,1,0,100000
7189,938,3334,1,0,100000
7190,894,3368,1,0,100000
7191,981,3196,1,0,100000
7192,1070,3159,1,0,100000
7193,1014,3363,1,0,100000
7194,998,3165,1,0,100000
7195,905,2931,1,0,100000
7196,978,2926,1,0,100000
7197,948,3085,1,0,100000
7198,906,3077,1,0,100000
7199,1013,3240,1,0,100000
7200,1058,3412,1,0,100000
7201,916,3236,1,0,100000
7202,1059,3240,1,0,100000
7203,1001,3161,1,0,100000
7204,1056,3158,1,0,100000
7205,1087,3214,1,0,100000
7206,681,2790,1,0,100000
7207,1000,3111,1,0,100000
7208,883,3037,1,0,100000
7209,1064,3550,1,0,100000
7210,953,3066,1,0,100000
7211,1016,3360,1,0,100000
7212,986,3219,1,0,100000
7213,921,3105,1,0,100000
7214,933,3087,1,0,100000
7215,971,3385,1,0,100000
7216,1044,3192,1,0,100000
7217,1164,3387,1,0,100000
7218,1020,3122,1,0,100000
7219,1129,3592,1,0,100000
7220,1228,3613,1,0,100000
7221,890,2915,1,0,100000
7222,1124,3304,1,0,100000
7223,946,3462,1,0,100000
7224,1278,3587,1,0,100000
7225,930,3430,1,0,100000
7226,1010,3331,1,0,100000
7227,981,3238,1,0,100000
7228,1136,3518,1,0,100000
7229,1069,3286,1,0,100000
7230,1013,2945,1,0,100000
7231,1127,3468,1,0,100000
7232,945,3273,1,0,100000
7233,921,3297,1,0,100000
7234,920,3287,1,0,100000
7235,1125,2953,1,0,100000
7236,922,3321,1,0,100000
7237,1052,3226,1,0,100000
7238,920,3209,1,0,100000
7239,838,3294,1,0,100000
7240,1013,3067,1,0,100000
7241,765,2835,1,0,100000
7242,1079,3153,1,0,100000
7243,1106,3173,1,0,100000
7244,932,3123,1,0,100000
7245,1063,3272,1,0,100000
7246,1121,3637,1,0,100000
7247,1088,3335,1,0,100000
7248,934,3200,1,0,100000
7249,1091,3470,1,0,100000
7250,1030,3174,1,0,100000
7251,932,2918,1,0,100000
7252,981,3115,1,0,100000
7253,1191,3463,1,0,100000
7254,995,3319,1,0,100000
7255,847,3122,1,0,100000
7256,1079,3570,1,0,100000
7257,1054,3241,1,0,100000
7258,1121,3070,1,0,100000
7259,1047,3306,1,0,100000
7260,977,2784,1,0,100000
7261,1146,3484,1,0,100000
7262,839,2921,1,0,100000
7263,1024,3249,1,0,100000
7264,1046,3489,1,0,100000
7265,1070,3581,1,0,100000
7266,945,2875,1,0,100000
7267,945,3045,1,0,100000
7268,1100,3193,1,0,100000
7269,1244,3543,1,0,100000
7270,1060,3480,1,0,100000
7271,876,3063,1,0,100000
7272,989,3140,1,0,100000
7273,996,3523,1,0,100000
7274,1113,3615,1,0,100000
7275,1019,3322,1,0,100000
7276,938,3185,1,0,100000
7277,1059,3174,1,0,100000
7278,981,3316,1,0,100000
7279,1128,3037,1,0,100000
7280,1021,3195,1,0,100000
7281,886,3099,1,0,100000
7282,1092,3614,1,0,100000
7283,881,3113,1,0,100000
7284,929,3324,1,0,100000
7285,844,3293,1,0,100000
7286,1053,3523,1,0,100000
7287,1202,3701,1,0,100000
7288,895,2614,1,0,100000
7289,1106,3064,1,0,100000
7290,935,3047,1,0,100000
7291,1082,3725,1,0,100000
7292,1072,3307,1,0,100000
7293,1016,3102,1,0,100000
7294,1052,3176,1,0,100000
7295,1073,3131,1,0,100000
7296,1131,3279,1,0,100000
7297,1008,3345,1,0,100000
7298,991,3049,1,0,100000
7299,978,3115,1,0,100000
7300,1164,3302,1,0,100000
7301,976,3295,1,0,100000
7302,904,3429,1,0,100000
7303,971,2726,1,0,100000
7304,740,3008,1,0,100000
7305,1013,3259,1,0,100000
7306,1039,3093,1,0,100000
7307,1137,3303,1,0,100000
7308,1040,3209,1,0,100000
7309,1042,3122,1,0,100000
7310,920,2932,1,0,100000
7311,1084,3152,1,0,100000
7312,930,3414,1,0,100000
7313,1019,3393,1,0,100000
7314,1191,3497,1,0,100000
7315,793,2994,1,0,100000
7316,967,3262,1,0,100000
7317,1008,3207,1,0,100000
7318,1097,3240,1,0,100000
7319,842,2875,1,0,100000
7320,985,2921,1,0,100000
7321,840,2919,1,0,100000
7322,1119,3502,1,0,100000
7323,977,3032,1,0,100000
7324,921,3410,1,0,100000
7325,899,2586,1,0,100000
7326,1112,3226,1,0,100000
7327,748,3014,1,0,100000
7328,969,2713,1,0,100000
7329,1076,3055,1,0,100000
7330,1061,3143,1,0,100000
7331,973,3369,1,0,100000
7332,1041,3352,1,0,100000
7333,959,3462,1,0,100000
7334,985,3122,1,0,100000
7335,974,2990,1,0,100000
7336,1021,3300,1,0,100000
7337,856,3442,1,0,100000
7338,850,2847,1,0,100000
7339,860,3312,1,0,100000
7340,990,2865,1,0,100000
7341,931,2902,1,0,100000
7342,1166,3441,1,0,100000
7343,995,3002,1,0,100000
7344,1048,3361,1,0,100000
7345,1019,3210,1,0,100000
7346,1184,3430,1,0,100000
7347,945,3156,1,0,100000
7348,981,3137,1,0,100000
7349,941,3248,1,0,100000
7350,1085,3084,1,0,100000
7351,839,2939,1,0,100000
7352,892,2820,1,0,100000
7353,1014,2964,1,0,100000
7354,807,2740,1,0,100000
7355,1029,3395,1,0,100000
7356,943,3303,1,0,100000
7357,1005,2939,1,0,100000
7358,945,3432,1,0,100000
7359,800,3083,1,0,100000
7360,1097,3351,1,0,100000
7361,790,2597,1,0,100000
7362,1252,3461,1,0,100000
7363,1179,3633,1,0,100000
7364,1008,3104,1,0,100000
7365,1150,3408,1,0,100000
7366,1215,3453,1,0,100000
7367,1040,3149,1,0,100000
7368,1132,3282,1,0,100000
7369,1166,3227,1,0,100000
7370,1327,3502,1,0,100000
7371,949,3136,1,0,100000
7372,1017,3529,1,0,100000
7373,945,2912,1,0,100000
7374,1034,3358,1,0,100000
7375,1112,3664,1,0,100000
7376,847,2865,1,0,100000
7377,1216,3271,1,0,100000
7378,1021,3410,1,0,100000
7379,858,3103,1,0,100000
7380,1064,3420,1,0,100000
7381,1110,3199,1,0,100000
7382,960,3034,1,0,100000
7383,1073,3471,1,0,100000
7384,1008,3066,1,0,100000
7385,819,3475,1,0,100000
7386,1144,3361,1,0,100000
7387,907,2973,1,0,100000
7388,1045,3126,1,0,100000
7389,1061,3003,1,0,100000
7390,773,2966,1,0,100000
7391,973,3228,1,0,100000
7392,1014,3108,1,0,100000
7393,1091,3247,1,0,100000
7394,959,2996,1,0,100000
7395,892,2978,1,0,100000
7396,977,3282,1,0,100000
7397,1169,3614,1,0,100000
7398,836,2924,1,0,100000
7399,973,3218,1,0,100000
7400,997,3015,1,0,100000
7401,883,3340,1,0,100000
7402,1009,3010,1,0,100000
7403,897,3174,1,0,100000
7404,966,3379,1,0,100000
7405,1132,3313,1,0,100000
7406,1002,3157,1,0,100000
7407,1093,3294,1,0,100000
7408,997,2977,1,0,100000
7409,930,3455,1,0,100000
7410,952,3351,1,0,100000
7411,995,3323,1,0,100000
7412,1150,3425,1,0,100000
7413,1019,3293,1,0,100000
7414,1038,3243,1,0,100000
7415,1163,3337,1,0,100000
7416,1038,3282,1,0,100000
7417,968,3047,1,0,100000
7418,1299,3264,1,0,100000
7419,955,3200,1,0,100000
7420,952,3377,1,0,100000
7421,903,3169,1,0,100000
7422,968,2948,1,0,100000
7423,964,3364,1,0,100000
7424,1094,3710,1,0,100000
7425,1139,3651,1,0,100000
7426,1023,3159,1,0,100000
7427,938,2900,1,0,100000
7428,1038,3448,1,0,100000
7429,1020,2993,1,0,100000
7430,851,3069,1,0,100000
7431,1098,3097,1,0,100000
7432,1041,3257,1,0,100000
7433,1027,3331,1,0,100000
7434,987,3075,1,0,100000
7435,1074,3232,1,0,100000
7436,975,3321,1,0,100000
7437,1045,3454,1,0,100000
7438,1099,3420,1,0,100000
7439,1043,3253,1,0,100000
7440,986,3192,1,0,100000
7441,891,3017,1,0,100000
7442,780,3165,1,0,100000
7443,1015,3063,1,0,100000
7444,1020,3305,1,0,100000
7445,1166,3346,1,0,100000
7446,1043,3333,1,0,100000
7447,1001,3164,1,0,100000
7448,1115,3266,1,0,100000
7449,824,2852,1,0,100000
7450,900,3403,1,0,100000
7451,1094,3360,1,0,100000
7452,1047,3368,1,0,100000
7453,1053,3310,1,0,100000
7454,904,2934,1,0,100000
7455,923,3390,1,0,100000
7456,1026,3290,1,0,100000
7457,1165,3293,1,0,100000
7458,988,3132,1,0,100000
7459,1119,3266,1,0,100000
7460,940,3220,1,0,100000
7461,1065,3406,1,0,100000
7462,962,3080,1,0,100000
7463,999,3269,1,0,100000
7464,1005,2978,1,0,100000
7465,874,3082,1,0,100000
7466,1080,3320,1,0,100000
7467,976,2948,1,0,100000
7468,860,3167,1,0,100000
7469,1000,2998,1,0,100000
7470,1061,3717,1,0,100000
7471,1007,3398,1,0,100000
7472,1110,3217,1,0,100000
7473,907,2882,1,0,100000
7474,1225,3341,1,0,100000
7475,1115,3451,1,0,100000
7476,1075,3414,1,0,100000
7477,1037,3173,1,0,100000
7478,1205,3555,1,0,100000
7479,863,3106,1,0,100000
7480,1052,3445,1,0,100000
7481,875,3019,1,0,100000
7482,816,2871,1,0,100000
7483,988,3276,1,0,100000
7484,937,3199,1,0,100000
7485,1080,3129,1,0,100000
7486,948,3142,1,0,100000
7487,999,3332,1,0,100000
7488,1057,3493,1,0,100000
7489,893,2684,1,0,100000
7490,1174,3453,1,0,100000
7491,1117,3436,1,0,100000
7492,932,3068,1,0,100000
7493,946,3197,1,0,100000
7494,1007,3049,1,0,100000
7495,955,3172,1,0,100000
7496,1029,3310,1,0,100000
7497,1059,3336,1,0,100000
7498,999,3187,1,0,100000
7499,877,3049,1,0,100000
7500,912,3066,1,0,100000
7501,1203,3708,1,0,100000
7502,977,2971,1,0,100000
7503,877,3359,1,0,100000
7504,1213,3531,1,0,100000
7505,1122,3244,1,0,100000
7506,829,3106,1,0,100000
7507,941,3141,1,0,100000
7508,1119,3482,1,0,100000
7509,894,2972,1,0,100000
7510,1148,3261,1,0,100000
7511,866,3371,1,0,100000
7512,960,3007,1,0,100000
7513,1019,3177,1,0,100000
7514,1103,3151,1,0,100000
7515,1088,3070,1,0,100000
7516,998,3076,1,0,100000
7517,1205,3732,1,0,100000
7518,1074,3202,1,0,100000
7519,957,3229,1,0,100000
7520,986,2892,1,0,100000
7521,1074,3073,1,0,100000
7522,1189,3321,1,0,100000
7523,834,3137,1,0,100000
7524,1013,3330,1,0,100000
7525,1010,3082,1,0,100000
7526,1201,3247,1,0,100000
7527,972,3195,1,0,100000
7528,959,2945,1,0,100000
7529,911,3302,1,0,100000
7530,866,2953,1,0,100000
7531,1086,3338,1,0,100000
7532,941,2929,1,0,100000
7533,1051,3052,1,0,100000
7534,958,3228,1,0,100000
7535,1017,3102,1,0,100000
7536,1102,3157,1,0,100000
7537,1293,3635,1,0,100000
7538,960,3051,1,0,100000
7539,998,3118,1,0,100000
7540,892,2920,1,0,100000
7541,1025,3303,1,0,100000
7542,1084,3531,1,0,100000
7543,916,3156,1,0,100000
7544,1079,3189,1,0,100000
7545,934,3259,1,0,100000
7546,1128,3492,1,0,100000
7547,916,2969,1,0,100000
7548,951,3047,1,0,100000
7549,963,3072,1,0,100000
7550,943,2964,1,0,100000
7551,1095,3122,1,0,100000
7552,927,2988,1,0,100000
7553,1098,3140,1,0,100000
7554,1061,3185,1,0,100000
7555,908,3223,1,0,100000
7556,1041,3302,1,0,100000
7557,964,3172,1,0,100000
7558,997,3192,1,0,100000
7559,837,3164,1,0,100000
7560,1020,3105,1,0,100000
7561,986,3354,1,0,100000
7562,1060,2897,1,0,100000
7563,883,3378,1,0,100000
7564,841,3111,1,0,100000
7565,1146,3472,1,0,100000
7566,1058,3000,1,0,100000
7567,1056,3613,1,0,100000
7568,1082,3365,1,0,100000
7569,906,3439,1,0,100000
7570,1000,3047,1,0,100000
7571,1027,3396,1,0,100000
7572,1201,3362,1,0,100000
7573,1138,3065,1,0,100000
7574,1122,3446,1,0,100000
7575,1033,3179,1,0,100000
7576,954,3571,1,0,100000
7577,1030,3302,1,0,100000
7578,936,3059,1,0,100000
7579,1068,3035,1,0,100000
7580,958,3232,1,0,100000
7581,1047,3290,1,0,100000
7582,763,2953,1,0,100000
7583,1093,3323,1,0,100000
7584,840,2892,1,0,100000
7585,999,3282,1,0,100000
7586,860,3371,1,0,100000
7587,917,3098,1,0,100000
7588,1074,3280,1,0,100000
7589,1083,3147,1,0,100000
7590,1063,3422,1,0,100000
7591,880,3145,1,0,100000
7592,975,3057,1,0,100000
7593,971,3245,1,0,100000
7594,976,3185,1,0,100000
7595,1077,3423,1,0,100000
7596,955,3226,1,0,100000
7597,864,3020,1,0,100000
7598,932,3048,1,0,100000
7599,1094,3464,1,0,100000
7600,957,3328,1,0,100000
7601,996,3067,1,0,100000
7602,950,3256,1,0,100000
7603,1017,3283,1,0,100000
7604,1014,3421,1,0,100000
7605,1148,3450,1,0,100000
7606,894,3384,1,0,100000
7607,1133,3407,1,0,100000
7608,1134,3448,1,0,100000
7609,1029,3391,1,0,100000
7610,934,3048,1,0,100000
7611,911,3011,1,0,100000
7612,977,3160,1,0,100000
7613,885,2895,1,0,100000
7614,936,3104,1,0,100000
7615,1057,3515,1,0,100000
7616,893,3114,1,0,100000
7617,1101,3485,1,0,100000
7618,982,3248,1,0,100000
7619,873,2793,1,0,100000
7620,777,3163,1,0,100000
7621,1000,3418,1,0,100000
7622,987,3115,1,0,100000
7623,966,3283,1,0,100000
7624,1042,3273,1,0,100000
7625,1048,3039,1,0,100000
7626,1033,2916,1,0,100000
7627,984,3135,1,0,100000
7628,849,2991,1,0,100000
7629,921,3059,1,0,100000
7630,1096,3267,1,0,100000
7631,938,3200,1,0,100000
7632,1007,3441,1,0,100000
7633,996,3322,1,0,100000
7634,891,3091,1,0,100000
7635,1129,3271,1,0,100000
7636,968,3383,1,0,100000
7637,1085,3248,1,0,100000
7638,977,3270,1,0,100000
7639,1030,3398,1,0,100000
7640,1123,3204,1,0,100000
7641,967,2933,1,0,100000
7642,1141,3329,1,0,100000
7643,991,3172,1,0,100000
7644,815,3019,1,0,100000
7645,1143,3535,1,0,100000
7646,1063,3444,1,0,100000
7647,1167,2954,1,0,100000
7648,939,3282,1,0,100000
7649,808,2762,1,0,100000
7650,970,3057,1,0,100000
7651,1031,3158,1,0,100000
7652,873,3533,1,0,100000
7653,1002,2924,1,0,100000
7654,995,2906,1,0,100000
7655,985,3795,1,0,100000
7656,921,3053,1,0,100000
7657,832,3245,1,0,100000
7658,1011,2940,1,0,100000
7659,936,3273,1,0,100000
7660,1127,3440,1,0,100000
7661,1166,3394,1,0,100000
7662,1097,3540,1,0,100000
7663,1087,3316,1,0,100000
7664,1177,3469,1,0,100000
7665,1019,3459,1,0,100000
7666,1135,3105,1,0,100000
7667,1087,3503,1,0,100000
7668,987,3037,1,0,100000
7669,1002,3409,1,0,100000
7670,1072,3196,1,0,100000
7671,1058,3117,1,0,100000
7672,1029,3425,1,0,100000
7673,1049,3089,1,0,100000
7674,992,3461,1,0,100000
7675,1076,3299,1,0,100000
7676,1115,3387,1,0,100000
7677,1160,3435,1,0,100000
7678,1076,3107,1,0,100000
7679,1086,3599,1,0,100000
7680,958,3261,1,0,100000
7681,985,3325,1,0,100000
7682,985,3265,1,0,100000
7683,1050,3571,1,0,100000
7684,976,3262,1,0,100000
7685,851,3044,1,0,100000
7686,1029,3428,1,0,100000
7687,1011,2948,1,0,100000
7688,1063,3043,1,0,100000
7689,987,3241,1,0,100000
7690,941,3183,1,0,100000
7691,910,3200,1,0,100000
7692,975,3212,1,0,100000
7693,989,3223,1,0,100000
7694,944,3284,1,0,100000
7695,862,3335,1,0,100000
7696,1155,3495,1,0,100000
7697,992,3112,1,0,100000
7698,1016,3173,1,0,100000
7699,910,3266,1,0,100000
7700,969,3329,1,0,100000
7701,937,3091,1,0,100000
7702,1242,3743,1,0,100000
7703,1014,3362,1,0,100000
7704,1051,3089,1,0,100000
7705,1225,3762,1,0,100000
7706,704,3202,1,0,100000
7707,942,2932,1,0,100000
7708,1064,3145,1,0,100000
7709,889,3152,1,0,100000
7710,837,3150,1,0,100000
7711,983,3053,1,0,100000
7712,959,3435,1,0,100000
7713,1124,3338,1,0,100000
7714,862,3155,1,0,100000
7715,941,3340,1,0,100000
7716,962,3096,1,0,100000
7717,1000,3099,1,0,100000
7718,936,3547,1,0,100000
7719,865,3210,1,0,100000
7720,1007,3375,1,0,100000
7721,1095,3415,1,0,100000
7722,902,3239,1,0,100000
7723,1089,2864,1,0,100000
7724,1009,3267,1,0,100000
7725,1144,3313,1,0,100000
7726,835,3062,1,0,100000
7727,1001,3016,1,0,100000
7728,1180,3176,1,0,100000
7729,1157,3318,1,0,100000
7730,1218,3189,1,0,100000
7731,1067,3430,1,0,100000
7732,970,3388,1,0,100000
7733,1017,3201,1,0,100000
7734,1021,3360,1,0,100000
7735,1023,3459,1,0,100000
7736,899,3063,1,0,100000
7737,1053,3077,1,0,100000
7738,965,3066,1,0,100000
7739,1127,3451,1,0,100000
7740,1006,3276,1,0,100000
7741,1000,3130,1,0,100000
7742,884,2971,1,0,100000
7743,1053,3318,1,0,100000
7744,1058,3157,1,0,100000
7745,910,2652,1,0,100000
7746,993,3035,1,0,100000
7747,940,3328,1,0,100000
7748,1090,3300,1,0,100000
7749,836,2484,1,0,100000
7750,1011,3140,1,0,100000
7751,1072,3286,1,0,100000
7752,985,3359,1,0,100000
7753,1052,3111,1,0,100000
7754,1029,3240,1,0,100000
7755,901,2846,1,0,100000
7756,945,3358,1,0,100000
7757,1164,3236,1,0,100000
7758,1000,2947,1,0,100000
7759,895,2996,1,0,100000
7760,1060,3629,1,0,100000
7761,994,3261,1,0,100000
7762,1169,3308,1,0,100000
7763,982,3464,1,0,100000
7764,938,2917,1,0,100000
7765,1049,3239,1,0,100000
7766,978,3301,1,0,100000
7767,951,3233,1,0,100000
7768,1065,3522,1,0,100000
7769,1122,3287,1,0,100000
7770,952,3022,1,0,100000
7771,998,3278,1,0,100000
7772,895,3207,1,0,100000
7773,964,3069,1,0,100000
7774,977,3061,1,0,100000
7775,968,3123,1,0,100000
7776,1098,3224,1,0,100000
7777,863,2761,1,0,100000
7778,896,3246,1,0,100000
7779,1108,3100,1,0,100000
7780,1026,3367,1,0,100000
7781,1130,3155,1,0,100000
7782,835,2847,1,0,100000
7783,936,3028,1,0,100000
7784,812,3095,1,0,100000
7785,841,2648,1,0,100000
7786,784,3065,1,0,100000
7787,890,3409,1,0,100000
7788,961,3110,1,0,100000
7789,1084,3473,1,0,100000
7790,1170,3379,1,0,100000
7791,1087,3177,1,0,100000
7792,999,3168,1,0,100000
7793,1133,3375,1,0,100000
7794,890,2987,1,0,100000
7795,833,2866,1,0,100000
7796,951,2799,1,0,100000
7797,713,2949,1,0,100000
7798,1089,3049,1,0,100000
7799,1058,3460,1,0,100000
7800,822,3283,1,0,100000
7801,1006,3403,1,0,100000
7802,925,3459,1,0,100000
7803,927,3244,1,0,100000
7804,1195,3084,1,0,100000
7805,1248,3682,1,0,100000
7806,1078,3253,1,0,100000
7807,908,2753,1,0,100000
7808,1065,3483,1,0,100000
7809,1175,3215,1,0,100000
7810,1028,3388,1,0,100000
7811,995,3384,1,0,100000
7812,989,3500,1,0,100000
7813,932,3132,1,0,100000
7814,938,3008,1,0,100000
7815,1135,3020,1,0,100000
7816,1092,3475,1,0,100000
7817,960,3047,1,0,100000
7818,1186,3071,1,0,100000
7819,876,3391,1,0,100000
7820,863,3133,1,0,100000
7821,899,3420,1,0,100000
7822,908,2954,1,0,100000
7823,1027,3333,1,0,100000
7824,829,2905,1,0,100000
7825,925,2762,1,0,100000
7826,952,3271,1,0,100000
7827,972,3266,1,0,100000
7828,937,2817,1,0,100000
7829,830,2726,1,0,100000
7830,999,3232,1,0,100000
7831,1203,3318,1,0,100000
7832,969,3178,1,0,100000
7833,1091,3396,1,0,100000
7834,1023,3353,1,0,100000
7835,916,3112,1,0,100000
7836,1233,3488,1,0,100000
7837,932,3312,1,0,100000
7838,949,3274,1,0,100000
7839,1041,3444,1,0,100000
7840,1069,3120,1,0,100000
7841,1027,3238,1,0,100000
7842,1030,3215,1,0,100000
7843,900,3063,1,0,100000
7844,1065,3416,1,0,100000
7845,1015,3440,1,0,100000
7846,1125,3432,1,0,100000
7847,952,3370,1,0,100000
7848,1007,3242,1,0,100000
7849,1143,3507,1,0,100000
7850,903,3245,1,0,100000
7851,969,3505,1,0,100000
7852,931,2922,1,0,100000
7853,1056,3149,1,0,100000
7854,1144,3483,1,0,100000
7855,1022,3249,1,0,100000
7856,1058,3149,1,0,100000
7857,969,3215,1,0,100000
7858,1099,3061,1,0,100000
7859,1106,2866,1,0,100000
7860,829,3036,1,0,100000
7861,866,3008,1,0,100000
7862,1037,3234,1,0,100000
7863,889,3151,1,0,100000
7864,1041,3176,1,0,100000
7865,894,3050,1,0,100000
7866,937,3194,1,0,100000
7867,1013,3279,1,0,100000
7868,1016,3049,1,0,100000
7869,1021,3217,1,0,100000
7870,941,2995,1,0,100000
7871,1004,3477,1,0,100000
7872,746,2825,1,0,100000
7873,1114,2819,1,0,100000
7874,989,3225,1,0,100000
7875,999,3143,1,0,100000
7876,945,3318,1,0,100000
7877,1057,3251,1,0,100000
7878,1320,3636,1,0,100000
7879,995,3074,1,0,100000
7880,1088,3163,1,0,100000
7881,1033,3388,1,0,100000
7882,1104,3196,1,0,100000
7883,951,2975,1,0,100000
7884,878,3055,1,0,100000
7885,1149,3436,1,0,100000
7886,1162,3413,1,0,100000
7887,891,3070,1,0,100000
7888,1082,3197,1,0,100000
7889,1123,3156,1,0,100000
7890,1074,3202,1,0,100000
7891,1171,3337,1,0,100000
7892,894,3169,1,0,100000
7893,1042,3286,1,0,100000
7894,1090,3773,1,0,100000
7895,953,3507,1,0,100000
7896,1002,3417,1,0,100000
7897,1015,3076,1,0,100000
7898,1014,2975,1,0,100000
7899,978,3144,1,0,100000
7900,989,3169,1,0,100000
7901,1115,3223,1,0,100000
7902,1049,3342,1,0,100000
7903,883,3120,1,0,100000
7904,1099,3327,1,0,100000
7905,1101,3243,1,0,100000
7906,1003,3361,1,0,100000
7907,1099,3193,1,0,100000
7908,1211,3331,1,0,100000
7909,1111,2990,1,0,100000
7910,902,2782,1,0,100000
7911,754,3217,1,0,100000
7912,1125,3176,1,0,100000
7913,922,3296,1,0,100000
7914,1003,3219,1,0,100000
7915,846,3413,1,0,100000
7916,989,3210,1,0,100000
7917,1015,3362,1,0,100000
7918,1003,3183,1,0,100000
7919,976,3082,1,0,100000
7920,941,3152,1,0,100000
7921,942,3143,1,0,100000
7922,1134,3330,1,0,100000
7923,1083,3649,1,0,100000
7924,1084,3355,1,0,100000
7925,827,3073,1,0,100000
7926,1058,3274,1,0,100000
7927,1010,3474,1,0,100000
7928,1005,3322,1,0,100000
7929,964,3203,1,0,100000
7930,1139,3098,1,0,100000
7931,944,3268,1,0,100000
7932,1050,3330,1,0,100000
7933,876,2866,1,0,100000
7934,876,3138,1,0,100000
7935,1033,3164,1,0,100000
7936,921,3073,1,0,100000
7937,822,3210,1,0,100000
7938,1228,3655,1,0,100000
7939,1026,3206,1,0,100000
7940,977,3076,1,0,100000
7941,982,2948,1,0,100000
7942,1083,3346,1,0,100000
7943,908,2999,1,0,100000
7944,1188,3380,1,0,100000
7945,1057,3253,1,0,100000
7946,1170,3365,1,0,100000
7947,1009,2827,1,0,100000
7948,1030,3048,1,0,100000
7949,917,3093,1,0,100000
7950,1031,3218,1,0,100000
7951,1083,3121,1,0,100000
7952,963,3058,1,0,100000
7953,1043,3044,1,0,100000
7954,952,3588,1,0,100000
7955,1123,2986,1,0,100000
7956,926,2835,1,0,100000
7957,1078,3287,1,0,100000
7958,999,3296,1,0,100000
7959,1031,3155,1,0,100000
7960,971,3026,1,0,100000
7961,1002,3383,1,0,100000
7962,1033,3240,1,0,100000
7963,1043,2991,1,0,100000
7964,1009,3181,1,0,100000
7965,917,2711,1,0,100000
7966,964,3254,1,0,100000
7967,1055,3143,1,0,100000
7968,1134,3529,1,0,100000
7969,1053,3273,1,0,100000
7970,935,3047,1,0,100000
7971,920,3200,1,0,100000
7972,861,3047,1,0,100000
7973,1048,3191,1,0,100000
7974,889,3270,1,0,100000
7975,904,3509,1,0,100000
7976,1039,3234,1,0,100000
7977,978,3564,1,0,100000
7978,932,2807,1,0,100000
7979,974,3349,1,0,100000
7980,899,3539,1,0,100000
7981,1031,3059,1,0,100000
7982,853,3004,1,0,100000
7983,943,3150,1,0,100000
7984,1029,3395,1,0,100000
7985,1092,2976,1,0,100000
7986,1109,3265,1,0,100000
7987,1050,3638,1,0,100000
7988,1060,3328,1,0,100000
7989,991,3025,1,0,100000
7990,940,3092,1,0,100000
7991,974,3239,1,0,100000
7992,911,3157,1,0,100000
7993,996,3334,1,0,100000
7994,945,3234,1,0,100000
7995,1015,2804,1,0,100000
7996,952,3072,1,0,100000
7997,891,3250,1,0,100000
7998,836,3000,1,0,100000
7999,1051,3410,1,0,100000
8000,1008,3364,1,0,100000
